0.393)5
3.85299999999996)4.99403742007708
3.86299999999996)4.99925696130998
3.87299999999996)5.00446771771807
3.88299999999996)5.00966971038242
3.89299999999996)5.01486296040786
3.90299999999996)5.02004748892089
3.91299999999996)5.02522331706749
3.92299999999996)5.03039046601114
3.93299999999996)5.0355489569308
3.94299999999996)5.04069881101893
3.95299999999996)5.04584004947963
3.96299999999996)5.05097269352676
3.97299999999996)5.05609676438211
3.98299999999996)5.06121228327368
3.99299999999996)5.0663192714339
4.00299999999996)5.07141775009799
4.01299999999996)5.07650774050229
4.02299999999996)5.08158926388268
4.03299999999996)5.086662341473
4.04299999999996)5.09172699450355
4.05299999999996)5.09678324419957
4.06299999999996)5.10183111177984
4.07299999999996)5.10687061845521
4.08299999999996)5.11190178542729
4.09299999999996)5.11692463388706
4.10299999999996)5.12193918501356
4.11299999999996)5.12694545997265
4.12299999999996)5.13194347991575
4.13299999999996)5.13693326597861
4.14299999999996)5.14191483928017
4.15299999999996)5.14688822092137
4.16299999999996)5.15185343198405
4.17299999999996)5.15681049352986
4.18299999999996)5.16175942659919
4.19299999999996)5.16670025221014
4.20299999999996)5.17163299135751
4.21299999999996)5.17655766501181
4.22299999999996)5.18147429411832
4.23299999999995)5.18638289959613
4.24299999999995)5.1912835023373
4.25299999999995)5.19617612320587
4.26299999999995)5.20106078303712
4.27299999999995)5.20593750263664
4.28299999999995)5.21080630277959
4.29299999999995)5.21566720420984
4.30299999999995)5.22052022763928
4.31299999999995)5.22536539374699
4.32299999999995)5.23020272317858
4.33299999999995)5.23503223654546
4.34299999999995)5.23985395442414
4.35299999999995)5.24466789735556
4.36299999999995)5.2494740858445
4.37299999999995)5.25427254035887
4.38299999999995)5.25906328132914
4.39299999999995)5.26384632914775
4.40299999999995)5.26862170416852
4.41299999999995)5.27338942670611
4.42299999999995)5.27814951703544
4.43299999999995)5.2829019953912
4.44299999999995)5.28764688196732
4.45299999999995)5.29238419691648
4.46299999999995)5.29711396034965
4.47299999999995)5.30183619233557
4.48299999999995)5.30655091290037
4.49299999999995)5.31125814202707
4.50299999999995)5.31595789965521
4.51299999999995)5.3206502056804
4.52299999999995)5.32533507995396
4.53299999999995)5.33001254228249
4.54299999999995)5.33468261242756
4.55299999999995)5.3393453101053
4.56299999999995)5.34400065498611
4.57299999999995)5.34864866669424
4.58299999999995)5.35328936480758
4.59299999999995)5.35792276885725
4.60299999999995)5.36254889832736
4.61299999999995)5.36716777265471
4.62299999999995)5.37177941122849
4.63299999999995)5.37638383339005
4.64299999999995)5.38098105843261
4.65299999999995)5.38557110560103
4.66299999999995)5.39015399409157
4.67299999999995)5.39472974305164
4.68299999999995)5.39929837157964
4.69299999999994)5.40385989872469
4.70299999999994)5.40841434348644
4.71299999999994)5.41296172481493
4.72299999999994)5.41750206161033
4.73299999999994)5.42203537272282
4.74299999999994)5.4265616769524
4.75299999999994)5.43108099304874
4.76299999999994)5.43559333971102
4.77299999999994)5.44009873558779
4.78299999999994)5.44459719927686
4.79299999999994)5.44908874932511
4.80299999999994)5.45357340422844
4.81299999999994)5.45805118243159
4.82299999999994)5.46252210232808
4.83299999999994)5.4669861822601
4.84299999999994)5.47144344051837
4.85299999999994)5.47589389534214
4.86299999999994)5.480337564919
4.87299999999994)5.4847744673849
4.88299999999994)5.48920462082401
4.89299999999994)5.4936280432687
4.90299999999994)5.49804475269947
4.91299999999994)5.50245476704487
4.92299999999994)5.50685810418149
4.93299999999994)5.51125478193388
4.94299999999994)5.51564481807455
4.95299999999994)5.52002823032392
4.96299999999994)5.52440503635027
4.97299999999994)5.52877525376976
4.98299999999994)5.53313890014638
4.99299999999994)5.53749599299194
